mean,mean_se,mean_ci_lower,mean_ci_upper,date,district,target
825.6833335892886,219.61460783246457,395.24661175877,1256.1200554198072,2023-12-09,West Jaintia Hills,dissolved_solids_mg_per_l
825.6853311248274,219.61466234180102,395.2485024579725,1256.1221597916822,2023-12-10,West Jaintia Hills,dissolved_solids_mg_per_l
825.6857872713806,219.6146748324052,395.2489341233914,1256.1226404193699,2023-12-11,West Jaintia Hills,dissolved_solids_mg_per_l
825.6858914345727,219.61467772870557,395.24903260993904,1256.1227502592064,2023-12-12,West Jaintia Hills,dissolved_solids_mg_per_l
825.6859152207232,219.61467843414727,395.24905501344927,1256.122775427997,2023-12-13,West Jaintia Hills,dissolved_solids_mg_per_l
825.6859206524016,219.61467863929852,395.2490600430386,1256.1227812617647,2023-12-14,West Jaintia Hills,dissolved_solids_mg_per_l
825.6859218927507,219.61467873020626,395.24906110521175,1256.1227826802897,2023-12-15,West Jaintia Hills,dissolved_solids_mg_per_l
825.6859221759902,219.61467879502592,395.24906126140706,1256.1227830905732,2023-12-16,West Jaintia Hills,dissolved_solids_mg_per_l
825.6859222406692,219.61467885388828,395.249061210718,1256.1227832706204,2023-12-17,West Jaintia Hills,dissolved_solids_mg_per_l
825.685922255439,219.61467891139023,395.249061112786,1256.122783398092,2023-12-18,West Jaintia Hills,dissolved_solids_mg_per_l
825.6859222588117,219.6146789685816,395.24906100406577,1256.1227835135578,2023-12-19,West Jaintia Hills,dissolved_solids_mg_per_l
825.685922259582,219.61467902570197,395.2490608928821,1256.122783626282,2023-12-20,West Jaintia Hills,dissolved_solids_mg_per_l
825.6859222597578,219.61467908280616,395.2490607811358,1256.12278373838,2023-12-21,West Jaintia Hills,dissolved_solids_mg_per_l
825.685922259798,219.61467913990666,395.24906066926104,1256.1227838503348,2023-12-22,West Jaintia Hills,dissolved_solids_mg_per_l
825.6859222598072,219.61467919700632,395.2490605573569,1256.1227839622575,2023-12-23,West Jaintia Hills,dissolved_solids_mg_per_l
825.6859222598092,219.6146792541058,395.2490604454461,1256.1227840741724,2023-12-24,West Jaintia Hills,dissolved_solids_mg_per_l
825.6859222598097,219.61467931120518,395.2490603335338,1256.1227841860855,2023-12-25,West Jaintia Hills,dissolved_solids_mg_per_l
825.6859222598098,219.6146793683046,395.2490602216211,1256.1227842979984,2023-12-26,West Jaintia Hills,dissolved_solids_mg_per_l
825.6859222598098,219.61467942540398,395.24906010970835,1256.1227844099112,2023-12-27,West Jaintia Hills,dissolved_solids_mg_per_l
825.6859222598098,219.61467948250336,395.24905999779565,1256.1227845218239,2023-12-28,West Jaintia Hills,dissolved_solids_mg_per_l
825.6859222598098,219.61467953960278,395.24905988588284,1256.1227846337367,2023-12-29,West Jaintia Hills,dissolved_solids_mg_per_l
825.6859222598098,219.61467959670216,395.2490597739701,1256.1227847456494,2023-12-30,West Jaintia Hills,dissolved_solids_mg_per_l
825.6859222598098,219.61467965380157,395.24905966205733,1256.1227848575622,2023-12-31,West Jaintia Hills,dissolved_solids_mg_per_l
186.47967494759433,148.48801595909012,-104.5514884680311,477.51083836321976,2023-12-02,West Jaintia Hills,total_coliform_mpn_100ml
189.85128425150256,174.12784521409253,-151.433021073684,531.1355895766891,2023-12-03,West Jaintia Hills,total_coliform_mpn_100ml
188.64110773150503,206.82236236769836,-216.72327370667597,594.005489169686,2023-12-04,West Jaintia Hills,total_coliform_mpn_100ml
189.075478110023,231.58337632159507,-264.8195988984893,642.9705551185352,2023-12-05,West Jaintia Hills,total_coliform_mpn_100ml
188.91956893262943,255.0445807066283,-310.95862370448117,688.79776156974,2023-12-06,West Jaintia Hills,total_coliform_mpn_100ml
188.9755296352871,276.1547474686661,-352.277829563052,730.2288888336262,2023-12-07,West Jaintia Hills,total_coliform_mpn_100ml
188.95544358073732,295.88488597677986,-390.96827650349167,768.8791636649663,2023-12-08,West Jaintia Hills,total_coliform_mpn_100ml
188.96265309684804,314.3376533080967,-427.1278263718593,805.0531325655554,2023-12-09,West Jaintia Hills,total_coliform_mpn_100ml
188.96006537498252,331.77978995393147,-461.31637373298724,839.2365044829522,2023-12-10,West Jaintia Hills,total_coliform_mpn_100ml
188.96099418967,348.34484726195836,-493.7823606438744,871.7043490232145,2023-12-11,West Jaintia Hills,total_coliform_mpn_100ml
188.96066080889398,364.15881700657314,-524.7775051767015,902.6988267944895,2023-12-12,West Jaintia Hills,total_coliform_mpn_100ml
188.9607804697298,379.313487592181,-554.4799940612256,932.4015550006852,2023-12-13,West Jaintia Hills,total_coliform_mpn_100ml
188.9607375196959,393.88571355085935,-583.0410750648487,960.9625501042406,2023-12-14,West Jaintia Hills,total_coliform_mpn_100ml
188.96075293581262,407.93765817605043,-610.5823650268578,988.503870898483,2023-12-15,West Jaintia Hills,total_coliform_mpn_100ml
188.96074740248395,421.521447406499,-637.2061082254488,1015.1276030304166,2023-12-16,West Jaintia Hills,total_coliform_mpn_100ml
188.96074938856947,434.6809417190318,-662.9982411466872,1040.919739923826,2023-12-17,West Jaintia Hills,total_coliform_mpn_100ml
188.96074867570096,447.45358881842293,-688.0321701616022,1065.9536675130041,2023-12-18,West Jaintia Hills,total_coliform_mpn_100ml
188.96074893157186,459.8716193376448,-712.3710624823254,1090.2925603454692,2023-12-19,West Jaintia Hills,total_coliform_mpn_100ml
188.96074883973174,471.96302686831166,-736.0697858566689,1113.9912835361324,2023-12-20,West Jaintia Hills,total_coliform_mpn_100ml
188.96074887269603,483.7523034257745,-759.1763432801142,1137.0978410255063,2023-12-21,West Jaintia Hills,total_coliform_mpn_100ml
188.9607488608641,495.2610255730332,-781.7330242086516,1159.6545219303798,2023-12-22,West Jaintia Hills,total_coliform_mpn_100ml
188.96074886511096,506.5083176199347,-803.7773115399355,1181.6988092701574,2023-12-23,West Jaintia Hills,total_coliform_mpn_100ml
188.96074886358662,517.5112251828198,-825.342614089938,1203.2641118171111,2023-12-24,West Jaintia Hills,total_coliform_mpn_100ml
188.96074886413373,528.2850183000533,-846.458860576054,1224.3803583043214,2023-12-25,West Jaintia Hills,total_coliform_mpn_100ml
188.96074886393734,538.843440092819,-867.1529870236541,1245.0744847515289,2023-12-26,West Jaintia Hills,total_coliform_mpn_100ml
188.96074886400783,549.198912327386,-887.4493396462394,1265.3708373742552,2023-12-27,West Jaintia Hills,total_coliform_mpn_100ml
188.96074886398253,559.3627067227453,-907.370010607439,1285.2915083354042,2023-12-28,West Jaintia Hills,total_coliform_mpn_100ml
188.96074886399163,569.3450887140199,-926.9351197902494,1304.8566175182327,2023-12-29,West Jaintia Hills,total_coliform_mpn_100ml
188.96074886398836,579.1554389051063,-946.1630528405076,1324.0845505684842,2023-12-30,West Jaintia Hills,total_coliform_mpn_100ml
188.96074886398952,588.8023562995932,-965.0706634955338,1342.9921612235128,2023-12-31,West Jaintia Hills,total_coliform_mpn_100ml
0.0,1.0026680543470473e-06,-1.9651932749690622e-06,1.9651932749690622e-06,2023-12-02,West Jaintia Hills,je_cases
0.0,1.4179867610158371e-06,-2.7792029821456456e-06,2.7792029821456456e-06,2023-12-03,West Jaintia Hills,je_cases
0.0,1.7366720132553172e-06,-3.403814598939089e-06,3.403814598939089e-06,2023-12-04,West Jaintia Hills,je_cases
0.0,2.0053361086940933e-06,-3.930386549938122e-06,3.930386549938122e-06,2023-12-05,West Jaintia Hills,je_cases
0.0,2.2420339283874495e-06,-4.394305751756255e-06,4.394305751756255e-06,2023-12-06,West Jaintia Hills,je_cases
0.0,2.4560251145394568e-06,-4.8137207696231965e-06,4.8137207696231965e-06,2023-12-07,West Jaintia Hills,je_cases
0.0,2.6528103193512808e-06,-5.19941268374471e-06,5.19941268374471e-06,2023-12-08,West Jaintia Hills,je_cases
0.0,2.8359735220316734e-06,-5.55840596429129e-06,5.55840596429129e-06,2023-12-09,West Jaintia Hills,je_cases
0.0,3.0080041630411398e-06,-5.895579824907183e-06,5.895579824907183e-06,2023-12-10,West Jaintia Hills,je_cases
0.0,3.1707147888261598e-06,-6.214486791347796e-06,6.214486791347796e-06,2023-12-11,West Jaintia Hills,je_cases
0.0,3.32547372554483e-06,-6.517808733602103e-06,6.517808733602103e-06,2023-12-12,West Jaintia Hills,je_cases
0.0,3.473344026510634e-06,-6.807629197878177e-06,6.807629197878177e-06,2023-12-13,West Jaintia Hills,je_cases
0.0,3.6151710822179903e-06,-7.085605119097952e-06,7.085605119097952e-06,2023-12-14,West Jaintia Hills,je_cases
0.0,3.7516403320298825e-06,-7.353079933726459e-06,7.353079933726459e-06,2023-12-15,West Jaintia Hills,je_cases
0.0,3.883316676260305e-06,-7.611160826033986e-06,7.611160826033986e-06,2023-12-16,West Jaintia Hills,je_cases
0.0,4.010672217388186e-06,-7.860773099876242e-06,7.860773099876242e-06,2023-12-17,West Jaintia Hills,je_cases
0.0,4.134106295505422e-06,-8.102699447450928e-06,8.102699447450928e-06,2023-12-18,West Jaintia Hills,je_cases
0.0,4.25396028304751e-06,-8.337608946436934e-06,8.337608946436934e-06,2023-12-19,West Jaintia Hills,je_cases
0.0,4.370528722815324e-06,-8.566078890115876e-06,8.566078890115876e-06,2023-12-20,West Jaintia Hills,je_cases
0.0,4.484067856774899e-06,-8.78861150351251e-06,8.78861150351251e-06,2023-12-21,West Jaintia Hills,je_cases
0.0,4.594802255959437e-06,-9.005646937763887e-06,9.005646937763887e-06,2023-12-22,West Jaintia Hills,je_cases
0.0,4.702930043980882e-06,-9.217573508013901e-06,9.217573508013901e-06,2023-12-23,West Jaintia Hills,je_cases
0.0,4.808627062456197e-06,-9.424735857498784e-06,9.424735857498784e-06,2023-12-24,West Jaintia Hills,je_cases
0.0,4.9120502290789135e-06,-9.627441539246393e-06,9.627441539246393e-06,2023-12-25,West Jaintia Hills,je_cases
0.0,5.013340271735232e-06,-9.825966374845302e-06,9.825966374845302e-06,2023-12-26,West Jaintia Hills,je_cases
0.0,5.112623974771701e-06,-1.0020558857048551e-05,1.0020558857048551e-05,2023-12-27,West Jaintia Hills,je_cases
0.0,5.21001603976595e-06,-1.0211443796817264e-05,1.0211443796817264e-05,2023-12-28,West Jaintia Hills,je_cases
0.0,5.305620638702561e-06,-1.0398825367489418e-05,1.0398825367489418e-05,2023-12-29,West Jaintia Hills,je_cases
0.0,5.399532719507741e-06,-1.0582889663580786e-05,1.0582889663580786e-05,2023-12-30,West Jaintia Hills,je_cases
0.0,5.491839110556932e-06,-1.076380686558007e-05,1.076380686558007e-05,2023-12-31,West Jaintia Hills,je_cases
33.05435437243225,24.440486147779108,-14.848118241864888,80.9568269867294,2023-12-02,West Jaintia Hills,diarrhea_cases
33.05393328157925,35.32899306916222,-36.18962074404389,102.29748730720239,2023-12-03,West Jaintia Hills,diarrhea_cases
33.05393654382842,43.57195368564086,-52.34552341607493,118.45339650373177,2023-12-04,West Jaintia Hills,diarrhea_cases
33.053936518555325,50.48659050808545,-65.89796257951392,132.00583561662455,2023-12-05,West Jaintia Hills,diarrhea_cases
33.05393651875112,56.56214696151015,-77.80583441407043,143.91370745157266,2023-12-06,West Jaintia Hills,diarrhea_cases
33.05393651874961,62.04560513732208,-88.55321494939501,154.66108798689424,2023-12-07,West Jaintia Hills,diarrhea_cases
33.05393651874962,67.0823208067221,-98.42499626178758,164.53286929928683,2023-12-08,West Jaintia Hills,diarrhea_cases
33.05393651874962,71.76641563276992,-107.60565342101174,173.71352645851098,2023-12-09,West Jaintia Hills,diarrhea_cases
33.05393651874962,76.1629769687017,-116.22275529525933,182.33062833275858,2023-12-10,West Jaintia Hills,diarrhea_cases
33.05393651874962,80.31923623077158,-124.3688737593273,190.47674679682655,2023-12-11,West Jaintia Hills,diarrhea_cases
33.05393651874962,84.27075623639551,-132.11371065453974,198.221583692039,2023-12-12,West Jaintia Hills,diarrhea_cases
33.05393651874962,88.04510778353045,-139.51130375191724,205.61917678941649,2023-12-13,West Jaintia Hills,diarrhea_cases
33.05393651874962,91.6641786772401,-146.60455236108535,212.7124253985846,2023-12-14,West Jaintia Hills,diarrhea_cases
33.05393651874962,95.14568986839342,-153.428188907519,219.53606194501825,2023-12-15,West Jaintia Hills,diarrhea_cases
33.05393651874962,98.50422807418981,-160.01080283158169,226.11867586908093,2023-12-16,West Jaintia Hills,diarrhea_cases
33.05393651874962,101.75197097084413,-166.37626194006995,232.4841349775692,2023-12-17,West Jaintia Hills,diarrhea_cases
33.05393651874962,104.89920993225358,-172.54473695517373,238.65260999267298,2023-12-18,West Jaintia Hills,diarrhea_cases
33.05393651874962,107.9547353865059,-178.53345679935364,244.6413298368529,2023-12-19,West Jaintia Hills,diarrhea_cases
33.05393651874962,110.92612650016231,-184.35727636610258,250.46514940360183,2023-12-20,West Jaintia Hills,diarrhea_cases
33.05393651874962,113.81997271256708,-190.02911071921358,256.1369837567128,2023-12-21,West Jaintia Hills,diarrhea_cases
33.05393651874962,116.64204574787351,-195.56027223015582,261.66814526765506,2023-12-22,West Jaintia Hills,diarrhea_cases
33.05393651874962,119.3974349984476,-200.96073592466982,267.06860896216904,2023-12-23,West Jaintia Hills,diarrhea_cases
33.05393651874962,122.09065538430049,-206.23935088337058,272.34722392086985,2023-12-24,West Jaintia Hills,diarrhea_cases
33.05393651874962,124.72573423366777,-211.40401052455368,277.51188356205296,2023-12-25,West Jaintia Hills,diarrhea_cases
33.05393651874962,127.3062819663155,-216.46179114092973,282.569664178429,2023-12-26,West Jaintia Hills,diarrhea_cases
33.05393651874962,129.83555012417258,-221.4190656375736,287.52693867507287,2023-12-27,West Jaintia Hills,diarrhea_cases
33.05393651874962,132.31647941207487,-226.28159769005268,292.38947072755195,2023-12-28,West Jaintia Hills,diarrhea_cases
33.05393651874962,134.75173977342754,-231.0546202912819,297.1624933287811,2023-12-29,West Jaintia Hills,diarrhea_cases
33.05393651874962,137.14376405773996,-235.74290173867942,301.8507747761787,2023-12-30,West Jaintia Hills,diarrhea_cases
33.05393651874962,139.49477648960388,-240.35080143233867,306.4586744698379,2023-12-31,West Jaintia Hills,diarrhea_cases
1.882360271862535,1.2945239626884308,-0.6548600721308624,4.419580615855932,2023-12-02,West Jaintia Hills,enteric_fever_cases
2.1003501892259098,1.3420414606696935,-0.5300027394462172,4.730703117898036,2023-12-03,West Jaintia Hills,enteric_fever_cases
2.154205293073439,1.3469982636729017,-0.48586279096343565,4.794273377110313,2023-12-04,West Jaintia Hills,enteric_fever_cases
2.1675103681223615,1.3478210966963127,-0.4741704390056891,4.809191175250412,2023-12-05,West Jaintia Hills,enteric_fever_cases
2.1707974293182444,1.3479999524623136,-0.47123392866959524,4.812828787306084,2023-12-06,West Jaintia Hills,enteric_fever_cases
2.171609508262989,1.3480426495107471,-0.47050553440202636,4.813724550928004,2023-12-07,West Jaintia Hills,enteric_fever_cases
2.1718101349544923,1.3480531070503323,-0.47032540411147705,4.813945674020461,2023-12-08,West Jaintia Hills,enteric_fever_cases
2.171859700418052,1.3480556850857472,-0.4702808915044816,4.814000292340586,2023-12-09,West Jaintia Hills,enteric_fever_cases
2.171871945723796,1.348056321674854,-0.4702698938904595,4.814013785338052,2023-12-10,West Jaintia Hills,enteric_fever_cases
2.1718749709656078,1.3480564789414724,-0.47026717688555575,4.814017118816771,2023-12-11,West Jaintia Hills,enteric_fever_cases
2.1718757183612394,1.348056517809352,-0.4702665056695685,4.814017942392047,2023-12-12,West Jaintia Hills,enteric_fever_cases
2.171875903007712,1.3480565274276304,-0.4702663398745748,4.8140181458899995,2023-12-13,West Jaintia Hills,enteric_fever_cases
2.1718759486252117,1.3480565298197738,-0.47026629894559013,4.814018196196013,2023-12-14,West Jaintia Hills,enteric_fever_cases
2.1718759598951602,1.348056530426682,-0.4702662888651603,4.814018208655481,2023-12-15,West Jaintia Hills,enteric_fever_cases
2.171875962679437,1.3480565305925427,-0.47026628640596435,4.8140182117648385,2023-12-16,West Jaintia Hills,enteric_fever_cases
2.1718759633673015,1.348056530649441,-0.47026628582961827,4.814018212564221,2023-12-17,West Jaintia Hills,enteric_fever_cases
2.1718759635372407,1.3480565306794199,-0.47026628571843654,4.814018212792918,2023-12-18,West Jaintia Hills,enteric_fever_cases
2.171875963579225,1.3480565307027483,-0.4702662857221753,4.814018212880625,2023-12-19,West Jaintia Hills,enteric_fever_cases
2.171875963589597,1.3480565307244337,-0.4702662857543056,4.814018212933499,2023-12-20,West Jaintia Hills,enteric_fever_cases
2.1718759635921594,1.3480565307457129,-0.47026628579344987,4.814018212977769,2023-12-21,West Jaintia Hills,enteric_fever_cases
2.1718759635927927,1.348056530766892,-0.47026628583432695,4.814018213019912,2023-12-22,West Jaintia Hills,enteric_fever_cases
2.171875963592949,1.3480565307880463,-0.47026628587563213,4.81401821306153,2023-12-23,West Jaintia Hills,enteric_fever_cases
2.1718759635929876,1.3480565308091945,-0.47026628591704345,4.814018213103019,2023-12-24,West Jaintia Hills,enteric_fever_cases
2.171875963592997,1.3480565308303412,-0.4702662859584805,4.814018213144474,2023-12-25,West Jaintia Hills,enteric_fever_cases
2.171875963592999,1.3480565308514876,-0.4702662859999247,4.814018213185923,2023-12-26,West Jaintia Hills,enteric_fever_cases
